caseid,year,age,sex,race
33098,1996,25,Female,White
33099,1996,28,Female,White
33100,1996,39,Female,White
33101,1996,28,Male,White
33102,1996,34,Male,White
33103,1996,66,Female,White
33104,1996,36,Female,Black
33105,1996,59,Male,White
33106,1996,53,Male,White
33107,1996,35,Female,Black
33108,1996,39,Female,Black
33109,1996,37,Male,Black
33110,1996,45,Female,Black
33111,1996,41,Male,White
33112,1996,42,Female,White
33113,1996,57,Male,White
33114,1996,54,Male,White
33115,1996,41,Male,White
33116,1996,57,Female,White
33117,1996,46,Female,White
33118,1996,53,Male,White
33119,1996,53,Male,White
33120,1996,47,Female,White
33121,1996,65,Male,White
33122,1996,48,Male,White
33123,1996,41,Female,White
33124,1996,39,Male,White
33125,1996,47,Male,White
33126,1996,50,Male,White
33127,1996,19,Male,White
33128,1996,62,Male,White
33129,1996,24,Male,White
33130,1996,52,Female,White
33131,1996,40,Male,White
33132,1996,65,Female,White
33133,1996,42,Male,White
33134,1996,55,Male,White
33135,1996,62,Male,White
33136,1996,56,Female,White
33137,1996,36,Male,White
33138,1996,50,Male,White
33139,1996,33,Male,White
33140,1996,40,Male,White
33141,1996,43,Male,White
33142,1996,42,Male,White
33143,1996,38,Male,White
33144,1996,55,Male,White
33145,1996,29,Male,White
33146,1996,25,Male,White
33147,1996,19,Female,White
33148,1996,58,Female,White
33149,1996,49,Female,Black
33150,1996,51,Male,White
33151,1996,32,Female,White
33152,1996,24,Female,White
33153,1996,59,Male,White
33154,1996,46,Female,White
33155,1996,46,Female,White
33156,1996,25,Female,White
33157,1996,64,Male,White
33158,1996,68,Female,White
33159,1996,36,Male,White
33160,1996,29,Male,White
33161,1996,64,Male,White
33162,1996,32,Female,White
33163,1996,43,Female,White
33164,1996,41,Male,White
33165,1996,28,Female,White
33166,1996,25,Female,White
33167,1996,30,Female,White
33168,1996,32,Female,White
33169,1996,22,Male,White
33170,1996,33,Male,White
33171,1996,34,Female,White
33172,1996,42,Female,White
33173,1996,74,Female,White
33174,1996,33,Male,White
33175,1996,47,Female,White
33176,1996,78,Female,White
33177,1996,33,Female,White
33178,1996,36,Male,White
33179,1996,54,Male,White
33180,1996,55,Female,White
33181,1996,34,Female,White
33182,1996,54,Male,White
33183,1996,82,Female,White
33184,1996,47,Male,White
33185,1996,70,Male,White
33186,1996,35,Female,White
33187,1996,48,Male,Black
33188,1996,51,Female,Black
33189,1996,43,Female,Black
33190,1996,70,Female,Black
33191,1996,27,Female,Black
33192,1996,27,Male,Black
33193,1996,22,Female,Black
33194,1996,32,Female,White
33195,1996,36,Male,White
33196,1996,26,Female,White
33197,1996,33,Male,White
33198,1996,23,Male,White
33199,1996,30,Male,White
33200,1996,30,Female,Black
33201,1996,50,Female,Black
33202,1996,54,Female,Black
33203,1996,40,Male,Black
33204,1996,68,Male,White
33205,1996,53,Female,Black
33206,1996,19,Male,Black
33207,1996,41,Female,Black
33208,1996,56,Female,Black
33209,1996,50,Female,Black
33210,1996,48,Female,White
33211,1996,58,Male,White
33212,1996,60,Female,White
33213,1996,83,Female,White
33214,1996,23,Female,White
33215,1996,39,Female,White
33216,1996,61,Male,White
33217,1996,51,Female,White
33218,1996,33,Female,White
33219,1996,29,Male,White
33220,1996,29,Female,White
33221,1996,30,Male,Black
33222,1996,72,Male,White
33223,1996,44,Female,White
33224,1996,25,Male,White
33225,1996,35,Female,White
33226,1996,80,Female,White
33227,1996,43,Male,White
33228,1996,84,Female,White
33229,1996,22,Male,White
33230,1996,26,Male,White
33231,1996,22,Male,White
33232,1996,45,Female,White
33233,1996,27,Female,White
33234,1996,33,Female,White
33235,1996,47,Male,White
33236,1996,23,Female,White
33237,1996,59,Male,White
33238,1996,30,Male,White
33239,1996,46,Female,White
33240,1996,31,Male,White
33241,1996,38,Male,White
33242,1996,45,Female,White
33243,1996,56,Male,White
33244,1996,49,Female,White
33245,1996,26,Male,White
33246,1996,44,Male,White
33247,1996,60,Male,White
33248,1996,48,Female,White
33249,1996,53,Female,White
33250,1996,50,Male,White
33251,1996,34,Female,White
33252,1996,51,Male,White
33253,1996,37,Male,White
33254,1996,44,Female,White
33255,1996,48,Male,White
33256,1996,49,Male,White
33257,1996,21,Male,Other
33258,1996,23,Female,White
33259,1996,21,Male,Black
33260,1996,23,Female,White
33261,1996,23,Female,Other
33262,1996,26,Female,Black
33263,1996,43,Female,White
33264,1996,22,Male,White
33265,1996,24,Female,White
33266,1996,26,Male,White
33267,1996,22,Male,White
33268,1996,24,Female,White
33269,1996,27,Male,White
33270,1996,22,Male,White
33271,1996,42,Male,White
33272,1996,20,Male,White
33273,1996,49,Male,White
33274,1996,27,Male,Other
33275,1996,25,Female,White
33276,1996,21,Male,White
33277,1996,20,Male,White
33278,1996,31,Male,White
33279,1996,30,Male,White
33280,1996,36,Male,Other
33281,1996,23,Female,White
33282,1996,37,Male,White
33283,1996,31,Female,White
33284,1996,53,Female,White
33285,1996,25,Male,White
33286,1996,28,Female,White
33287,1996,24,Male,White
33288,1996,26,Male,White
33289,1996,36,Male,White
33290,1996,34,Male,White
33291,1996,51,Female,White
33292,1996,35,Male,White
33293,1996,19,Female,White
33294,1996,54,Male,White
33295,1996,46,Female,Other
33296,1996,19,Male,Other
33297,1996,34,Male,Other
33298,1996,74,Male,White
33299,1996,50,Male,White
33300,1996,36,Female,White
33301,1996,38,Male,White
33302,1996,36,Male,White
33303,1996,49,Female,White
33304,1996,60,Male,White
33305,1996,35,Male,White
33306,1996,27,Female,Black
33307,1996,22,Female,Black
33308,1996,54,Female,Black
33309,1996,32,Female,Black
33310,1996,30,Female,Black
33311,1996,24,Female,Black
33312,1996,26,Female,Black
33313,1996,24,Female,Black
33314,1996,61,Male,White
33315,1996,27,Female,White
33316,1996,29,Female,White
33317,1996,48,Male,White
33318,1996,78,Male,White
33319,1996,34,Male,White
33320,1996,21,Male,White
33321,1996,31,Male,White
33322,1996,32,Female,White
33323,1996,46,Male,Black
33324,1996,31,Female,White
33325,1996,28,Male,White
33326,1996,38,Female,White
33327,1996,34,Male,White
33328,1996,51,Male,White
33329,1996,37,Male,White
33330,1996,76,Male,White
33331,1996,24,Female,White
33332,1996,47,Male,White
33333,1996,20,Male,Black
33334,1996,45,Female,Black
33335,1996,37,Male,White
33336,1996,73,Female,White
33337,1996,19,Male,White
33338,1996,37,Female,White
33339,1996,63,Male,White
33340,1996,65,Female,White
33341,1996,36,Male,White
33342,1996,22,Male,White
33343,1996,22,Female,White
33344,1996,54,Female,White
33345,1996,39,Female,White
33346,1996,26,Male,White
33347,1996,34,Female,White
33348,1996,68,Male,White
33349,1996,49,Female,White
33350,1996,42,Female,White
33351,1996,37,Female,White
33352,1996,65,Female,White
33353,1996,52,Female,White
33354,1996,37,Female,Other
33355,1996,54,Male,White
33356,1996,38,Female,White
33357,1996,28,Male,White
33358,1996,29,Female,White
33359,1996,24,Female,Other
33360,1996,23,Female,White
33361,1996,28,Male,White
33362,1996,39,Male,White
33363,1996,48,Female,White
33364,1996,34,Female,White
33365,1996,30,Male,White
33366,1996,29,Female,White
33367,1996,42,Male,White
33368,1996,47,Female,White
33369,1996,65,Male,White
33370,1996,45,Female,White
33371,1996,41,Female,White
33372,1996,60,Male,White
33373,1996,31,Female,White
33374,1996,49,Female,White
33375,1996,49,Male,Black
33376,1996,27,Female,White
33377,1996,40,Female,White
33378,1996,44,Female,White
33379,1996,22,Female,White
33380,1996,83,Female,White
33381,1996,44,Female,White
33382,1996,27,Male,White
33383,1996,41,Female,White
33384,1996,21,Male,White
33385,1996,32,Male,White
33386,1996,56,Female,White
33387,1996,41,Male,White
33388,1996,30,Male,White
33389,1996,55,Male,White
33390,1996,37,Female,White
33391,1996,50,Male,White
33392,1996,43,Female,White
33393,1996,42,Female,White
33394,1996,30,Female,White
33395,1996,72,Female,White
33396,1996,72,Female,White
33397,1996,52,Male,White
33398,1996,76,Male,White
33399,1996,54,Male,White
33400,1996,75,Female,White
33401,1996,22,Male,White
33402,1996,89,Female,White
33403,1996,70,Male,White
33404,1996,60,Female,White
